review_id,text,business_category,aspect,sentiment,star_rating
7792,خيار الدفع نقدا عند الاستلام لم يعد متاحا كالسابق لقد كنت اتعامل بهذا الخيار الدفع نقدا عند الاستلام ولكن الان لم يعد متاحا وهذا امر مخيب للامال,ecommerce,service,negative,1
962,كنت باكل منو زمان وكان كويس جدا بس دلوقت الفراخ طالعة مش مستويه والباقي كلو طعمو تحس انك بتاكل بلاستيك ولما رجعت الاكل للمطعم حاسبني حطو التومية الي رجعتها مع الحاجات الي بتتحط للناس تاني وسالوني هيا كانت فالتلاجة ولا لا ومسالونيش حتي فتحتها ولا لا منصحش حد ياكل منهم عشان دا قرف وحاسبني عالحتتين الفراخ الي كلتهم بدل ميديني كل الحساب وهوا ساكت وحاسبني علي الكولسلو,مطعم دجاج,food,negative,1
962,كنت باكل منو زمان وكان كويس جدا بس دلوقت الفراخ طالعة مش مستويه والباقي كلو طعمو تحس انك بتاكل بلاستيك ولما رجعت الاكل للمطعم حاسبني حطو التومية الي رجعتها مع الحاجات الي بتتحط للناس تاني وسالوني هيا كانت فالتلاجة ولا لا ومسالونيش حتي فتحتها ولا لا منصحش حد ياكل منهم عشان دا قرف وحاسبني عالحتتين الفراخ الي كلتهم بدل ميديني كل الحساب وهوا ساكت وحاسبني علي الكولسلو,مطعم دجاج,price,negative,1
6555,خدمات السحب غير متوفرة مؤقتا حتي... كل مايوصل الوقت للتاريخ المحدد يجددونه بدون سبب حجزو جميع الاموال لن احتفض بسنت واحد عندكم لن اثق بكم مجددا,transport,delivery,negative,1
607,مكان زي العسل والناس زي العسل و حاجه عشره ع عشره,مقهى,ambiance,positive,5
1314,اجمد لحمة ممكن تتاكل في الحياه و خدمة ممتازة جدا و ستاف رايق,مطعم مأكولات مشوية,food,positive,5
1314,اجمد لحمة ممكن تتاكل في الحياه و خدمة ممتازة جدا و ستاف رايق,مطعم مأكولات مشوية,service,positive,5
2506,تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساء مع العلم وصولي كان متاخر جدا انصدمت بالغرفة قذرة جدا ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي اتفاجئت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟ مو من حقي اصور غرفة كنت راح اعيش فيها ؟! والتعامل جدا سيء الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع المرايا مستحيل تشوف وجهك فيها الجدران متكسرة ويطلع منها حشرات الغبار وريحة السرير لا تطاق قمت علي الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جدا للاسف وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوي مو نزيل ولا ٢ الجميييييع بدون استثناء كان مستاء وكانوا مايهتمو ابدا لكلامهم غير الوقاحة و قلة الادب وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي تطبيق المسافر للاسف صار من اسوا التطبيقات حتي خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل,فندق,food,negative,1
2506,تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساء مع العلم وصولي كان متاخر جدا انصدمت بالغرفة قذرة جدا ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي اتفاجئت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟ مو من حقي اصور غرفة كنت راح اعيش فيها ؟! والتعامل جدا سيء الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع المرايا مستحيل تشوف وجهك فيها الجدران متكسرة ويطلع منها حشرات الغبار وريحة السرير لا تطاق قمت علي الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جدا للاسف وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوي مو نزيل ولا ٢ الجميييييع بدون استثناء كان مستاء وكانوا مايهتمو ابدا لكلامهم غير الوقاحة و قلة الادب وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي تطبيق المسافر للاسف صار من اسوا التطبيقات حتي خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل,فندق,service,negative,1
2506,تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساء مع العلم وصولي كان متاخر جدا انصدمت بالغرفة قذرة جدا ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي اتفاجئت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟ مو من حقي اصور غرفة كنت راح اعيش فيها ؟! والتعامل جدا سيء الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع المرايا مستحيل تشوف وجهك فيها الجدران متكسرة ويطلع منها حشرات الغبار وريحة السرير لا تطاق قمت علي الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جدا للاسف وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوي مو نزيل ولا ٢ الجميييييع بدون استثناء كان مستاء وكانوا مايهتمو ابدا لكلامهم غير الوقاحة و قلة الادب وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي تطبيق المسافر للاسف صار من اسوا التطبيقات حتي خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل,فندق,price,negative,1
